Time(ms), ID, Bus, Data
186924980,495,0,00000000
186925385,241,0,000200400000
186927070,485,0,5C00AD5003000198
186927730,568,0,6C
186927956,193,0,63D6E26D63187735
186928179,197,0,A3547672A25BF935
186928406,209,0,8000BFFE00FE00
186928653,456,0,83FF0000FFFE3BFF
186928874,481,0,000000000218D0
186929120,489,0,0000000E00200000
186929360,562,0,0000200800120022
186930471,810,0,0A31A88065C4D7C4
186935020,171,0,0000000000000000
186935187,199,0,43D7DF1D
186935392,241,0,1C0200400000
186935524,211,0,2BE2
186935749,390,0,04005D0801017F
186936489,170,0,2BE22BE204541C00
186936694,190,0,04020005ABFD
186936938,201,0,8000002700001800
186937175,485,0,5C00AC70020001B6
186937405,417,0,00004100000000
186937644,493,0,01A9000000001B8A
186937762,419,0,00
186937992,193,0,B3D8040E731A9869
186938216,197,0,B357A957F25D1A64
186938440,209,0,C000FFFD00FD00
186938575,389,0,1BF4
186938791,426,0,00662694663000
186939019,454,0,349D349D00832D8A
186939253,451,0,06630662FF300001
186939495,456,0,C3FF0000FFFD3BFE
186939732,452,0,4A62C0B8040005FE
186939958,189,0,020821F20800FF
186940151,453,0,2BE22BE2B25C
186940304,479,0,800200
186940474,495,0,00000000
186940633,499,0,407C00
186940845,500,0,000000000000
186941088,501,0,0C0C000400000900
186941200,568,0,6C
186941354,647,0,C10001
186941540,840,0,0453045C09
186941777,707,0,066306620000CA00
186941960,842,0,0451045C09
186942208,560,0,0000300000001FFD
186943329,711,0,033FF4BF2000
186945359,241,0,280200400000
186947107,485,0,5C00AC1000000154
186947464,171,0,0000000000000000
186947577,568,0,6C
186947737,199,0,43DAE3FC
186947871,211,0,2BE2
186948122,193,0,83DA25A0431CB9C1
186948351,197,0,8359CB20C25F3B84
186948578,209,0,00000000000000
186948803,390,0,04005D0801017F
186949052,456,0,03FF000000003C01
186949289,170,0,2BE22BE206541B00
186949532,489,0,0000000E00210000
186949737,190,0,08020005ABFC
186949937,532,0,060063FD6C35
186950181,201,0,8000002A00001800
186950408,761,0,00010008000000
186950649,493,0,01A9000000001B8A
186950848,381,0,222442FF0009
186951022,495,0,00000000
186955374,241,0,340200400000
186957060,485,0,5C00AC3000000174
186957201,568,0,6C
186957901,481,0,00000000031CC0
186958132,193,0,93DD5818531FEBBB
186958356,197,0,935BECDCD2626D6B
186958586,209,0,40007FFF00FF00
186958718,389,0,1BF5
186958951,454,0,349D349D00C32D89
186959197,456,0,43FF0000FFFF3C00
186959438,508,0,FE23FF6D000002CC
186959611,528,0,00000000
186960190,171,0,0000000000000000
186960350,199,0,43DEEA7B
186960592,497,0,A21200000800007A
186960725,211,0,2BE2
186960951,390,0,04005D0801017F
186961769,170,0,2BE22BE200541E00
186961976,190,0,0C020005ABFB
186962222,201,0,8000002D00001800
186962482,493,0,01A9000000001B8A
186962712,417,0,00004100000000
186962885,495,0,00000000
186963002,419,0,00
186963210,1105,0,000000000000
186963426,426,0,00662694663000
186963666,451,0,06630662FF000000
186963908,452,0,6D62C0B8060003FD
186964106,453,0,2BE22BE2B25C
186964319,500,0,000000000000
186964475,647,0,000001
186964976,189,0,020821F20800FF
186965130,479,0,800200
186965377,501,0,0C0C000400000900
186965580,241,0,000505400000
186967068,485,0,5C00AD5000000195
186967254,568,0,6C
186967819,499,0,80BC00
186968047,193,0,A3DF79B7A3210CF5
186968275,197,0,E35E1F87E2648ED0
186968500,209,0,8000BFFE00FE00
186968747,456,0,83FF0000FFFE3BFF
186968992,489,0,0FFC000E00230000
186969195,711,0,033FF0BF2000
186969436,844,0,E2AA002303F40FFC
186969609,866,0,00000000
186970386,969,0,0706000000000000
186970636,564,0,0000000000
186972670,171,0,0000000000000000
186972871,199,0,43E2F0FA
186973037,211,0,2BE2
186973259,390,0,04005D0801017F
186974067,170,0,2BE22BE202541D00
186974278,190,0,00020005ABFE
186974523,201,0,8000002000001800
186974780,493,0,01A9000000001B8A
186974952,495,0,00000000
186975349,241,0,1C0200400000
186977060,485,0,5C00AD70000001B5
186977645,568,0,6C
186977869,352,0,DF7311FB03
186978099,193,0,B3E19B3BB3232E3B
186978338,197,0,F3604120F267C0D3
186978563,209,0,C000FFFD00FD00
186978694,389,0,1BF3
186978924,454,0,349D349D00032D8C
186979165,456,0,C3FF0000FFFD3BFE
186979406,562,0,0000200800120022
186980724,386,0,11FB010000000000
186983324,1519,0,FE364AFF03FFB89A
186985073,171,0,0000000000000000
186985272,199,0,43E6F778
186985479,241,0,280200400000
186985608,211,0,2BE2
186985833,390,0,04005D0801017F
186986499,170,0,2BE22BE204541C00
186986707,190,0,04020005ABFD
186986951,201,0,8000002700001800
186987188,485,0,5C00AC1000000154
186987418,417,0,00004100000000
186987659,493,0,01A9000000001B8A
186987774,419,0,00
186987948,495,0,00000000
186988178,193,0,83E3BCD883266052
186988406,197,0,C3626297C269E255
186988633,209,0,00000000000000
186988876,298,0,10E0706E00001081
186989089,426,0,00662694663000
186989338,456,0,03FF000000003C01
186989572,451,0,06630662FF100003
186989817,489,0,0FFC000E00250000
186990063,452,0,0062C0B800000000
186990286,189,0,020821F20800FF
186990481,453,0,2BE22BE2B25C
186990635,479,0,800200
186990860,481,0,000000000010F0
186991071,500,0,000000000000
186991318,501,0,0C0C000400000900
186991431,568,0,6C
186991583,647,0,430001
186991762,840,0,0454045D09
186992001,707,0,066306620000CA00
186992182,842,0,0453045C09
186992435,560,0,0000000000000000
186992681,977,0,014E800020000000
186992910,1519,0,FDBF02AAAAAAAAAA
186993131,979,0,800020005FFE3A
186993339,988,0,81000A000000
186993543,711,0,033FF0BF2000
186993777,1001,0,08B8151C08B914E8
186994018,1017,0,00000000510C621E
186994154,1019,0,0019
186994436,1020,0,4813135B5B205B5B
186994678,1217,0,10CA343A5B000000
186994838,1223,0,100000
186995083,1233,0,000000010D610000
186995395,241,0,340200400000
186996367,546,0,009803D6033833
186996611,558,0,0000000000006A00
186997061,485,0,5C00AD3FFF000283
186997648,171,0,0000000000000000
186997761,568,0,6C
186997928,199,0,43EAFDF6
186998157,309,0,02001362210D131F
186998387,193,0,93E6EF1A9328819B
186998611,197,0,D3659515126B0399
186998844,209,0,40007FFF00FF00
186998974,211,0,2BE2
186999210,170,0,2BE22BE206541B00
186999339,389,0,1BF1
186999543,190,0,08020005ABFC
186999767,390,0,04005D0801017F
187000010,201,0,8000002A00001800
187000237,454,0,349D349D00432D8B
187000486,456,0,43FF0000FFFF3C00
187000724,493,0,01A9000000001B8A
187000882,499,0,C0FC00
187001052,495,0,00000000
187001267,532,0,000002000000
187001489,761,0,00010708000007
187005386,241,0,000200400000
187007063,485,0,5C00AD5FFE0002A2
187007298,566,0,0428400018
187007411,568,0,6C
187007654,989,0,0000009F880203F4
187007816,1227,0,10C910CA
187008047,193,0,E3E810CAA32AA28E
187008268,197,0,E367B6CF226E359C
187008496,209,0,8000BFFE00FE00
187008726,311,0,0E01999E2D9A1009
187008972,456,0,83FF0000FFFE3BFF
187009216,489,0,0008000E00280000
187009454,508,0,FE0B019A000051ED
187009625,528,0,020001FF
187010295,171,0,0000000000000000
187010470,199,0,43EE0473
187010637,211,0,2BE2
187010863,390,0,04005D0801017F
187011584,170,0,2BE22BE200541E00
187011789,190,0,0C020005ABFB
187012034,201,0,8000002D00001800
187012294,493,0,01A9000000001B8A
187012524,417,0,00004100000000
187012695,495,0,00000000
187012812,419,0,00
187013029,426,0,00662694663000
187013290,451,0,06630662FF200002
187013550,452,0,2762C0B8020007FF
187013750,453,0,2BE22BE2B25C
187013965,500,0,000000000000
187014117,647,0,820001
187014343,1417,0,486D7866B76580C7
187015130,189,0,020821F20800FF
187015283,479,0,800200
187015492,241,0,1C0200400000
187015734,501,0,0C0C000400000900
187015983,961,0,0765F78000000000
187017060,485,0,5C00AB7FFE0002C0
187017263,568,0,6C
187017983,313,0,0000000000000000
187018209,193,0,F3EA326CB32DD435
187018440,197,0,F369D89F327056CD
187018664,209,0,C000FFFD00FD00
187018796,389,0,1BF0
187019023,454,0,349D349D00832D8A
187019266,456,0,C3FF0000FFFD3BFE
187019471,711,0,033FF2BF2000
187019711,844,0,E9AF002A03F0000C
187019881,866,0,00000000
187020097,995,0,C6C76CA56901C7
187020436,481,0,000000000114E0
187020603,554,0,4E9403
187022597,171,0,0000000000000000
187022775,199,0,43F20AEF
187022919,211,0,2BE2
187023145,390,0,04005D0801017F
187024054,170,0,2BE22BE202541D00
187024262,190,0,00020005ABFE
187024510,201,0,8000002000001800
187024766,493,0,01A9000000001B8A
187024939,495,0,00000000
187025371,241,0,280505400000
187027060,485,0,5C00A61FEB000248
187027718,568,0,6C
187027874,499,0,003C00
187028106,193,0,C3ED64D2832FF4EF
187028340,197,0,036C0AFC02727834
187028567,209,0,00000000000000
187028818,456,0,03FF000000003C01
187029064,489,0,000C000E002C0000
187029304,562,0,0000200800120022
187030582,810,0,0A31A88065C4D7C4
187035059,171,0,0000000000000000
187035271,199,0,43F50FCB
187035481,241,0,340200400000
187035611,211,0,2BE2
187035838,390,0,04005D0801017F
187036502,170,0,2BE22BE204541C00
187036710,190,0,04020005ABFD
187036954,201,0,8000002700001800
187037188,485,0,5C00A33FE000025A
187037420,417,0,00004100000000
187037659,493,0,01A9000000001B8A
187037777,419,0,00
187038008,193,0,D3EF8668D332265B
187038229,197,0,136E2C9E1275A9CB
187038460,209,0,40007FFF00FF00
187038591,389,0,1BF0
187038804,426,0,00662694663000
187039035,454,0,349D349D00C32D89
187039269,451,0,06630662FF300001
187039514,456,0,43FF0000FFFF3C00
187039755,452,0,4A62C0B8040005FE
187039927,495,0,00000000
187040152,189,0,020821F20800FF
187040344,453,0,2BE22BE2B25C
187040497,479,0,800200
187040709,500,0,000000000000
187040953,501,0,0C0C000400000900
187041066,568,0,6C
187041219,647,0,C10001
187041401,840,0,0454046609
187041640,707,0,066306620000CA00
187041824,842,0,0451045F09
187042077,560,0,0000100000001FFF
187043274,711,0,033FF3BF2000
187045378,241,0,000200400000
187047060,485,0,5C00A05FE1000278
187047440,171,0,0000000000000000
187047553,568,0,6C
187047713,199,0,43F91641
187047945,193,0,E3F1A7CEE3344728
187048173,197,0,23704E5E2277CAD1
187048401,209,0,8000BFFE00FE00
187048533,211,0,2BE2
187048778,456,0,83FF0000FFFE3BFF
187049003,390,0,04005D0801017F
187049237,170,0,2BE22BE206541B00
187049461,481,0,000000000218D0
187049664,190,0,08020005ABFC
187049911,489,0,000C000E002C0000
187050156,201,0,8000002A00001800
187050359,532,0,020023FF241F
187050599,493,0,01A9000000001B8A
187050824,761,0,00010A0800000A
187051026,381,0,222442FF0012
187051198,495,0,00000000
187055430,241,0,1C0200400000
187057057,485,0,5C009C7FE5000298
187057197,568,0,6C
187057992,497,0,A21200000800007A
187058221,193,0,F3F4DA23F3366814
187058450,197,0,337380963279EC3B
187058674,209,0,C000FFFD00FD00
187058809,389,0,1BF4
187059036,454,0,349D349D00032D8C
187059280,456,0,C3FF0000FFFD3BFE
187059517,508,0,FE7401940000A25A
187059687,528,0,040001FE
187060210,171,0,0000000000000000
187060367,499,0,407C00
187060527,199,0,43FD1CB4
187060660,211,0,2BE2
187060928,390,0,04005D0801017F
187061758,170,0,2BE22BE200541E00
187061965,190,0,0C020005ABFB
187062211,201,0,8000002D00001800
187062468,493,0,01A9000000001B8A
187062698,417,0,00004100000000
187062868,495,0,00000000
187062985,419,0,00
187063214,1009,0,00A15108144F0E5B
187063429,426,0,00662694663000
187063696,451,0,06630662FF000000
187063938,452,0,6D62C0B8060003FD
187064136,453,0,2BE22BE2B25C
187064349,500,0,000000000000
187064502,647,0,000001
187065010,189,0,020821F20800FF
187065163,479,0,800200
187065410,501,0,0C0C000400000900
187065613,241,0,280200400000
187067059,485,0,5C00951FE5000231
187067268,568,0,6C
187068025,969,0,0706000000000000
187068275,193,0,C3F6FB85C3399A1C
187068511,197,0,0375A250427C1DB8
187068739,209,0,00000000000000
187068990,456,0,03FF000000003C01
187069230,489,0,0010000E002C0000
187069435,711,0,033FF7BF2000
187069673,844,0,F1BC002C03F60010
187069845,866,0,00000000
187070401,1105,0,000000000000
187070626,564,0,0000000000
187072119,1275,0,000000
187072665,171,0,0000000000000000
187072877,1221,0,0000000000
187073040,199,0,40012326
187073174,211,0,2BE2
187073399,390,0,04005D0801017F
187074157,170,0,2BE22BE202541D00
187074365,190,0,00020005ABFE
187074613,201,0,8000002000001800
187074865,493,0,01A9000000001B8A
187075040,495,0,00000000
187075426,241,0,340200400000
187077055,485,0,5C00923FE100024A
187077675,568,0,6C
187077875,352,0,DF7311FB03
187078105,193,0,13F81D29D33BBBA9
187078336,197,0,1377C412527E3EA7
187078566,209,0,40007FFF00FF00
187078701,389,0,1BF7
187078927,454,0,349D349D00432D8B
187079174,456,0,43FF0000FFFF3C00
187079415,562,0,0000200800120022
187080464,481,0,00000000031CC0
187080709,386,0,11FB010000000000
187085097,171,0,0000000000000000
187085270,199,0,40052994
187085475,241,0,000504400000
187085608,211,0,2BE2
187085833,390,0,04005D0801017F
187086505,170,0,2BE22BE204541C00
187086710,190,0,04020005ABFD
187086954,201,0,8000002700001800
187087194,485,0,5C008E5FDF000264
187087426,417,0,00004100000000
187087665,493,0,01A9000000001B8A
187087783,419,0,00
187088011,193,0,23FB4F4DE33DDD0B
187088239,197,0,2379E5CC62805FCE
187088467,209,0,8000BFFE00FE00
187088701,298,0,10E0706E00001091
187088917,426,0,00662694663000
187089164,456,0,83FF0000FFFE3BFF
187089396,451,0,06630662FF100003
187089641,489,0,000C000E002A0000
187089886,452,0,0062C0B800000000
187090111,189,0,020821F20800FF
187090303,453,0,2BE22BE2B25C
187090456,479,0,800200
187090629,495,0,00000000
187090785,499,0,80BC00
187090997,500,0,000000000000
187091240,501,0,0C0C000400000900
187091352,568,0,6C
187091506,647,0,430001
187091691,840,0,0458045A09
187091929,707,0,066306620000CA00
187092110,842,0,0451046609
187092358,560,0,0000200000001FFE
187092603,977,0,014E800020000000
187092824,979,0,800020007FFD3A
187093035,988,0,81000A000000
187093268,1001,0,08C9152408C314F0
187093471,711,0,033FFDBF3000
187095452,241,0,1C0200400000
187096315,546,0,0098440B033833
187096748,550,0,0936000000000000
187096990,558,0,5000000000006A01
187097225,485,0,5C008B7FE4000286
187097623,171,0,0000000000000000
187097736,568,0,6C
187097900,199,0,40093006
187098131,309,0,02001362210D131F
187098366,193,0,33FD70C533400F1D
187098594,197,0,737C184472839191
187098819,209,0,C000FFFD00FD00
187098953,211,0,2BE2
187099190,170,0,2BE22BE206541B00
187099322,389,0,1BF5
187099526,190,0,08020005ABFC
187099747,390,0,04005D0801017F
187099992,201,0,8000002A00001800
187100220,454,0,349D349D00832D8A
187100460,456,0,C3FF0000FFFD3BFE
187100703,493,0,01A9000000001B8A
187100903,532,0,040043FE482A
187101076,495,0,00000000
187101303,761,0,00010D0800000D
187105417,241,0,280200400000
187107060,485,0,5C00881FED00022C
187107310,566,0,04025A0000
187107422,568,0,6C
187107665,989,0,0000009F880203F4
187107939,193,0,03FF925403423077
187108163,197,0,437E39DB4285B2B6
187108393,209,0,00000000000000
187108621,311,0,0E01999E2D9A1009
187108873,456,0,03FF000000003C01
187109117,489,0,0000000E00250000
187109360,508,0,FDEBFED50000F418
187109530,528,0,060001FD
187110401,171,0,0000000000000000
187110627,481,0,000000000010F0
187110791,199,0,400D367A
187110927,211,0,2BE2
187111150,390,0,04005D0801017F
187111547,170,0,2BE22BE200541E00
187111755,190,0,0C020005ABFB
187111999,201,0,8000002D00001800
187112257,493,0,01A9000000001B8A
187112487,417,0,00004100000000
187112658,495,0,00000000
187112775,419,0,00
187112990,426,0,00662694663000
187113235,451,0,06630662FF200002
187113492,452,0,2762C0B8020007FF
187113695,453,0,2BE22BE2B25C
187113910,500,0,000000000000
187114064,647,0,820001
187115163,189,0,020821F20800FF
187115319,479,0,800200
187115528,241,0,340200400000
187115773,501,0,0C0C000400000900
187116020,961,0,0765F78000000000
187116251,1225,0,40320000000000
187117058,485,0,5C00873FEE00024C
187117261,568,0,6C
187118083,313,0,0000000000000000
187118314,193,0,1002C4A413445177
187118548,197,0,53805B7D5287D3F3
187118779,209,0,40007FFF00FF00
187118906,389,0,1BF2
187119138,454,0,349D349D00C32D89
187119384,456,0,43FF0000FFFF3C00
187119586,711,0,033FFCBF3000
187119830,844,0,FAA9002103F20FFC
187120003,866,0,00000000
187120221,995,0,C7C76CA56901C7
187120378,499,0,C0FC00
187120619,554,0,8D8802
187122634,171,0,0000000000000000
187122809,199,0,40113CF0
187122950,211,0,2BE2
187123176,390,0,04005D0801017F
187124064,170,0,2BE22BE202541D00
187124275,190,0,00020005ABFE
187124522,201,0,8000002000001800
187124776,493,0,01A9000000001B8A
187124949,495,0,00000000
187125440,241,0,000200400000
187127099,485,0,5C00875FEE00026C
187127716,568,0,6C
187127948,193,0,2004E63C2347831D
187128177,197,0,63838DB5A28A05DF
187128402,209,0,8000BFFE00FE00
187128649,456,0,83FF0000FFFE3BFF
187128894,489,0,0FF0000E001F0000
187129135,562,0,0000200800120022
187129362,810,0,0A31A88065C4D7C4
187130590,1273,0,000000
187135077,171,0,0000000000000000
187135268,199,0,401441CA
187135475,241,0,1C0200400000
187135608,211,0,2BE2
187135833,390,0,04005D0801017F
187136499,170,0,2BE22BE204541C00
187136704,190,0,04020005ABFD
187136948,201,0,8000002700001800
187137185,485,0,5C00877FF100028F
187137414,417,0,00004100000000
187137656,493,0,01A9000000001B8A
187137771,419,0,00
187138005,193,0,700607D43349A450
187138231,197,0,7385AF3EB28C2710
187138456,209,0,C000FFFD00FD00
187138591,389,0,1BF4
187138804,426,0,00662694663000
187139032,454,0,349D349D00032D8C
187139266,451,0,06630662FF300001
187139508,456,0,C3FF0000FFFD3BFE
187139749,452,0,4A62C0B8040005FE
187139971,481,0,000000000114E0
187140193,189,0,020821F20800FF
187140388,453,0,2BE22BE2B25C
187140542,479,0,800200
187140712,495,0,00000000
187140925,500,0,000000000000
187141169,501,0,0C0C000400000900
187141280,568,0,6C
187141437,647,0,C10001
187141616,840,0,0456046309
187141854,707,0,066306620000CA00
187142035,842,0,0456046109
187142283,560,0,0000300000001FFD
187143323,711,0,033FF4BF2000
187145416,241,0,280505400000
187147062,485,0,5C00861007000135
187147406,568,0,6C
187147657,171,0,0000000000000000
187147866,199,0,40184841
187148021,499,0,003C00
187148255,193,0,400939E1034BC58E
187148481,197,0,4387D0B1828E4846
187148709,209,0,00000000000000
187148844,211,0,2BE2
187149090,456,0,03FF000000003C01
187149327,170,0,2BE22BE206541B00
187149550,390,0,04005D0801017F
187149752,190,0,08020005ABFC
187149996,489,0,0FE8000E001B0000
187150240,201,0,8000002A00001800
187150440,532,0,060063FD6C35
187150681,493,0,01A9000000001B8A
187150910,761,0,00010008000000
187151110,381,0,222442FF0012
187151281,495,0,00000000
187155471,241,0,340200400000
187157057,485,0,5C0088300F00015F
187157197,568,0,6C
187158028,497,0,A21200000800007A
187158261,193,0,500B5B5E134EF741
187158487,197,0,938A02C392917A40
187158715,209,0,40007FFF00FF00
187158849,389,0,1BF8
187159077,454,0,349D349D00432D8B
187159323,456,0,43FF0000FFFF3C00
187159561,508,0,FF16FDDC0000032D
187159734,528,0,00000000
187160247,171,0,0000000000000000
187160458,1105,0,000000000000
187160618,199,0,401C4EB9
187160766,567,0,221203
187160898,211,0,2BE2
187161130,390,0,04005D0801017F
187161749,170,0,2BE22BE200541E00
187161956,190,0,0C020005ABFB
187162202,201,0,8000002D00001800
187162461,493,0,01A9000000001B8A
187162691,417,0,00004100000000
187162865,495,0,00000000
187162982,419,0,00
187163200,426,0,00662694663000
187163458,451,0,06630662FF000000
187163701,452,0,6D62C0B8060003FD
187163897,453,0,2BE22BE2B25C
187164113,500,0,000000000000
187164267,647,0,000001
187164727,1005,0,0000000000FF
187165022,189,0,020821F20800FF
187165176,479,0,800200
187165423,501,0,0C0C000400000900
187165632,241,0,000200400000
187167061,485,0,5C008A5012000184
187167255,568,0,6C
187168062,193,0,600D7CEB63501859
187168284,197,0,A38C241CA2939B78
187168512,209,0,8000BFFE00FE00
187168759,456,0,83FF0000FFFE3BFF
187168980,481,0,000000000218D0
187169223,489,0,0FE0000E001C0000
187169430,711,0,033FF3BF2000
187169668,844,0,E28C001C03F90FE0
187169843,866,0,00000000
187170470,969,0,0706000000000000
187170664,564,0,0000000000
187172651,171,0,0000000000000000
187172869,199,0,4020552F
187173033,211,0,2BE2
187173258,390,0,04005D0801017F
187174098,170,0,2BE22BE202541D00
187174306,190,0,00020005ABFE
187174554,201,0,8000002000001800
187174807,493,0,01A9000000001B8A
187174983,495,0,00000000
187175474,241,0,1C0200400000
187177055,485,0,5C008C70150001A9
187177642,568,0,6C
187177937,193,0,7010AF1F73523987
187178160,197,0,B38E45AEB296CD72
187178387,209,0,C000FFFD00FD00
187178569,352,0,DF7311FB03
187178703,389,0,1BF8
187178930,454,0,349D349D00832D8A
187179173,456,0,C3FF0000FFFD3BFE
187179414,562,0,0000200800120022
187180398,499,0,407C00
187180700,386,0,11FB010000000000
187183312,1519,0,FE3655FF38FFBD9A
187185184,171,0,0000000000000000
187185347,199,0,40245BA5
187185554,241,0,280200400000
187185687,211,0,2BE2
187185925,390,0,04005D0801017F
187186527,170,0,2BE22BE204541C00
187186733,190,0,04020005ABFD
187186977,201,0,8000002700001800
187187211,485,0,5C00911019000152
187187443,417,0,00004100000000
187187683,493,0,01A9000000001B8A
187187800,419,0,00
187187971,495,0,00000000
187188199,193,0,4012D08143556B1A
187188429,197,0,839177FC8298EEC7
187188656,209,0,00000000000000
187188895,298,0,10E0706E000010A1
187189109,426,0,00662694663000
187189359,456,0,03FF000000003C01
187189593,451,0,06630662FF100003
187189837,489,0,0FDC000E001F0000
187190081,452,0,0062C0B800000000
187190305,189,0,020821F20800FF
187190500,453,0,2BE22BE2B25C
187190651,479,0,800200
187190864,500,0,000000000000
187191107,501,0,0C0C000400000900
187191222,568,0,6C
187191372,647,0,430001
187191554,840,0,045A046509
187191790,707,0,066306620000CA00
187191976,842,0,045A045F09
187192230,560,0,0000000000000000
187192473,977,0,014E800020000000
187192703,1519,0,FDBF02AAAAAAAAAA
187192925,979,0,8000200000003A
187193138,988,0,81000A000000
187193374,1001,0,08C3152C08C414F8
187193583,711,0,033FF3BF2000
187195484,241,0,340200400000
187196436,546,0,00988412033833
187196864,558,0,A000000000006A02
187197099,485,0,5C0093301D000178
187197630,171,0,0000000000000000
187197743,568,0,6C
187197902,199,0,4028621B
187198130,193,0,5014F1E653578C42
187198361,197,0,93939920D29A1028
187198592,209,0,40007FFF00FF00
187198723,211,0,2BE2
187198953,309,0,02001362210D131F
187199189,170,0,2BE22BE206541B00
187199323,389,0,1BF3
187199527,190,0,08020005ABFC
187199748,390,0,04005D0801017F
187199993,201,0,8000002A00001800
187200224,454,0,349D349D00C32D89
187200470,456,0,43FF0000FFFF3C00
187200690,481,0,00000000031CC0
187200931,493,0,01A9000000001B8A
187201144,532,0,000002000000
187201316,495,0,00000000
187201539,761,0,00010708000007
187205437,241,0,000505400000
187207058,485,0,5C009850210001A1
187207302,566,0,0411540008
187207414,568,0,6C
187207656,989,0,0000009F8802040B
187207925,193,0,A017241D6359AD96
187208147,197,0,A395BAA1E29D426E
187208372,209,0,8000BFFE00FE00
187208604,311,0,0E01999E2D9A1009
187208847,456,0,83FF0000FFFE3BFF
187209089,489,0,0FDC000E00210000
187209326,508,0,FE32FE3C000052B3
187209495,528,0,020001FF
187210423,171,0,0000000000000000
187210580,499,0,80BC00
187210740,199,0,402C6893
187210872,211,0,2BE2
187211130,390,0,04005D0801017F
187211563,170,0,2BE22BE200541E00
187211771,190,0,0C020005ABFB
187212016,201,0,8000002D00001800
187212273,493,0,01A9000000001B8A
187212503,417,0,00004100000000
187212677,495,0,00000000
187212794,419,0,00
187213011,426,0,00662694663000
187213284,451,0,06630662FF200002
187213523,452,0,2762C0B8020007FF
187213723,453,0,2BE22BE2B25C
187213938,500,0,000000000000
187214093,647,0,820001
187215192,189,0,020821F20800FF
187215345,479,0,800200
187215550,241,0,1C0200400000
187215795,501,0,0C0C000400000900
187216043,961,0,0765F78000000000
187217095,485,0,5C009D70230001C8
187217256,568,0,6C
187218076,313,0,0000000000000000
187218304,193,0,B0194567735CDF50
187218535,197,0,B398ECE6F29F63F4
187218759,209,0,C000FFFD00FD00
187218892,389,0,1BF2
187219118,454,0,349D349D00032D8C
187219361,456,0,C3FF0000FFFD3BFE
187219567,711,0,033FF6BF2000
187219804,844,0,EA8C002203F20FE0
187219976,866,0,00000000
187220195,995,0,C7C76CA56901C7
187220586,554,0,CCBC01
187222646,171,0,0000000000000000
187222876,199,0,40306F0A
187223035,211,0,2BE2
187223256,390,0,04005D0801017F
187224079,170,0,2BE22BE202541D00
187224287,190,0,00020005ABFE
187224535,201,0,8000002000001800
187224789,493,0,01A9000000001B8A
187224964,495,0,00000000
187225464,241,0,280200400000
187227060,485,0,5C00A51024000171
187227704,568,0,6C
187227939,193,0,801B66E6835E0080
187228165,197,0,C39A0E32C2A18579
187228394,209,0,00000000000000
187228642,456,0,03FF000000003C01
187228869,481,0,000000000010F0
187229112,489,0,0FE0000E00220000
187229352,562,0,0000200800120022
187230632,810,0,0A31A88065C4D7C4
187234070,289,0,0000000000000000
187235174,171,0,0000000000000000
187235340,199,0,403373E2
187235550,241,0,340200400000
187235683,211,0,2BE2
187235927,390,0,04005D0801017F
187236523,170,0,2BE22BE204541C00
187236731,190,0,04020005ABFD
187236975,201,0,8000002700001800
187237209,485,0,5C00AA3024000196
187237439,417,0,00004100000000
187237678,493,0,01A9000000001B8A
187237796,419,0,00
187238027,193,0,901E990D9361320E
187238259,197,0,D39C2F87D2A4B7C2
187238489,209,0,40007FFF00FF00
187238624,389,0,1BF4
187238838,426,0,00662694663000
187239065,454,0,349D349D00432D8B
187239299,451,0,06630662FF300001
187239547,456,0,43FF0000FFFF3C00
187239785,452,0,4A62C0B8040005FE
187239957,495,0,00000000
187240182,189,0,020821F20800FF
187240377,453,0,2BE22BE2B25C
187240527,479,0,800200
187240683,499,0,C0FC00
187240895,500,0,000000000000
187241141,501,0,0C0C000400000900
187241253,568,0,6C
187241407,647,0,C10001
187241589,840,0,045C046309
187241828,707,0,066306620000CA00
187242011,842,0,045A045809
187242262,560,0,0000100000001FFF
187242503,1017,0,00000000510C621D
187242639,1019,0,0019
187242875,1020,0,4813135B5B205B5B
187243267,711,0,033FF4BF3000
187245523,241,0,000200400000
187247060,485,0,5C00AF50230001BA
187247432,568,0,6C
187247683,171,0,0000000000000000
187247913,193,0,A020BA61A36352D0
187248139,197,0,E39F61A4E2A6D968
187248302,199,0,40377A52
187248526,209,0,8000BFFE00FE00
187248661,211,0,2BE2
187248905,456,0,83FF0000FFFE3BFF
187249143,170,0,2BE22BE206541B00
187249366,390,0,04005D0801017F
187249568,190,0,08020005ABFC
187249810,489,0,0FEC000E00220000
187250056,201,0,8000002A00001800
187250262,532,0,020023FF241F
187250503,493,0,01A9000000001B8A
187250727,761,0,00010A0800000A
187250923,381,0,222442FF000C
187251096,495,0,00000000
187255482,241,0,1C0200400000
187257052,485,0,5C00B370220001DD
187257193,568,0,6C
187258006,193,0,B022DBA3B36573D0
187258234,197,0,F3A182C2F2A8FABF
187258462,209,0,C000FFFD00FD00
187258590,389,0,1BF6
187258818,454,0,349D349D00832D8A
187259061,456,0,C3FF0000FFFD3BFE
187259283,481,0,000000000114E0
187259523,508,0,FE45FFD80000A36D
187259692,528,0,040001FE
187260244,171,0,0000000000000000
187260460,199,0,403B80C3
187260702,497,0,A21200000800007A
187260837,211,0,2BE2
187261059,390,0,04005D0801017F
187261829,170,0,2BE22BE200541E00
187262037,190,0,0C020005ABFB
187262283,201,0,8000002D00001800
187262539,493,0,01A9000000001B8A
